job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category,salary_log,ai_risk_category_clean,job_demand_category,experience_level_num,salary_per_opening,risk_adjusted_salary,job_sector
Data Scientist,Australia,Mid,PhD,2025,31700.49,0.35,Python,62,10990,1,High,Medium Risk,10.364087417159157,Medium Risk,Medium Demand,2,2.8842225457192248,20605.3185,Data & AI
Data Analyst,India,Senior,PhD,2029,12249.59,0.69,SQL,96,22912,1,Medium,High Risk,9.413247746025005,High Risk,Medium Demand,3,0.5346131017326409,3797.3729000000008,Data & AI
Cloud Engineer,Canada,Senior,PhD,2015,42989.39,0.25,AWS,92,10476,2,High,Low Risk,10.668708620043297,Low Risk,Medium Demand,3,4.10321561515701,32242.0425,Cloud & DevOps
DevOps Engineer,India,Mid,PhD,2015,11494.15,0.2,Docker,90,29940,1,Medium,Low Risk,9.349593489269639,Low Risk,Medium Demand,2,0.383893323536288,9195.32,Cloud & DevOps
Data Analyst,Canada,Entry,Master,2019,12631.31,0.59,SQL,64,30590,0,Medium,Medium Risk,9.44393393126435,Medium Risk,High Demand,1,0.4129093524239155,5178.8371,Data & AI
ML Engineer,USA,Senior,PhD,2035,91923.03,0.35,Python,69,30297,2,High,Medium Risk,11.42870687542583,Medium Risk,High Demand,3,3.0339636279622417,59749.9695,Data & AI
Business Analyst,USA,Entry,Bachelor,2031,25467.08,0.81,Excel,67,2907,0,High,High Risk,10.145141916721283,High Risk,Low Demand,1,8.757592847317746,4838.745199999999,Business & Analytics
Product Manager,Germany,Mid,Bachelor,2022,36404.07,0.37,Strategy,61,47831,1,High,Medium Risk,10.502435860561016,Medium Risk,High Demand,2,0.7610819116909182,22934.5641,Business & Analytics
Product Manager,Australia,Senior,Master,2033,66222.83,0.48,Strategy,75,46028,2,High,Medium Risk,11.1007805465215,Medium Risk,High Demand,3,1.4387197201764106,34435.8716,Business & Analytics
AI Researcher,USA,Entry,Bachelor,2021,35681.96,0.11,Deep Learning,62,1737,1,High,Low Risk,10.482400517920624,Low Risk,Low Demand,1,20.53047180667434,31756.9444,Data & AI
Data Scientist,Germany,Senior,PhD,2031,56305.08,0.41,Python,91,13321,2,High,Medium Risk,10.93854004096308,Medium Risk,Medium Demand,3,4.226473502477106,33219.997200000005,Data & AI
Business Analyst,Germany,Entry,Master,2026,17535.15,0.76,Excel,62,43164,0,Medium,High Risk,9.771962716857622,High Risk,High Demand,1,0.40623537588323877,4208.436000000001,Business & Analytics
Business Analyst,Canada,Entry,Bachelor,2020,14202.1,0.7,Excel,61,34983,0,Medium,High Risk,9.561145119979043,High Risk,High Demand,1,0.40595986736793965,4260.630000000001,Business & Analytics
Software Engineer,USA,Senior,PhD,2032,75354.2,0.52,Java,98,32989,2,High,Medium Risk,11.22995494238179,Medium Risk,High Demand,3,2.284152773567748,36170.015999999996,Software Engineering
Data Analyst,UK,Entry,PhD,2024,13579.03,0.64,SQL,99,24442,1,Medium,High Risk,9.516281969990116,High Risk,Medium Demand,1,0.5555386000081823,4888.4508,Data & AI
Data Scientist,UK,Mid,Bachelor,2020,33911.41,0.3,Python,64,16556,1,High,Medium Risk,10.431506814909907,Medium Risk,Medium Demand,2,2.048161502687685,23737.987,Data & AI
Cybersecurity Analyst,USA,Entry,Bachelor,2016,22166.46,0.16,Security,95,47183,2,High,Low Risk,10.006335614624103,Low Risk,High Demand,1,0.4697876398779247,18619.826399999998,Cybersecurity
Business Analyst,Canada,Senior,PhD,2028,36457.67,0.78,Excel,64,42078,1,High,High Risk,10.503907140540573,High Risk,High Demand,3,0.8664100857910121,8020.687399999999,Business & Analytics
Business Analyst,Australia,Mid,PhD,2030,28796.29,0.8,Excel,98,1894,0,High,High Risk,10.268001838381656,High Risk,Low Demand,2,15.195931398416887,5759.257999999999,Business & Analytics
Cloud Engineer,Germany,Senior,PhD,2025,52923.92,0.35,AWS,99,10965,2,High,Medium Risk,10.876610689559618,Medium Risk,Medium Demand,3,4.82618274667153,34400.548,Cloud & DevOps
Data Analyst,Canada,Mid,PhD,2018,17630.91,0.58,SQL,97,33748,1,Medium,Medium Risk,9.777408890622505,Medium Risk,High Demand,2,0.5224128122314735,7404.9822,Data & AI
Cybersecurity Analyst,Germany,Entry,Master,2034,25476.07,0.34,Security,98,29041,2,High,Medium Risk,10.145494859171576,Medium Risk,Medium Demand,1,0.877214723503891,16814.206199999997,Cybersecurity
Business Analyst,India,Entry,Master,2028,7324.57,0.78,Excel,75,47116,0,Low,High Risk,8.898989729090504,High Risk,High Demand,1,0.15545493134112953,1611.4053999999996,Business & Analytics
Product Manager,Germany,Senior,Master,2019,52119.9,0.34,Strategy,82,3393,2,High,Medium Risk,10.86130211258767,Medium Risk,Low Demand,3,15.35648202710666,34399.134,Business & Analytics
Business Analyst,India,Senior,Master,2025,14823.71,0.75,Excel,89,15911,0,Medium,High Risk,9.60398320490282,High Risk,Medium Demand,3,0.9316057063851181,3705.9275,Business & Analytics
Data Scientist,Canada,Entry,Master,2019,19889.91,0.29,Python,68,7410,1,Medium,Low Risk,9.897967846950904,Low Risk,Low Demand,1,2.6838361894481175,14121.836099999999,Data & AI
Data Analyst,Germany,Entry,PhD,2032,15416.38,0.72,SQL,89,46799,1,Medium,High Risk,9.643185859504985,High Risk,High Demand,1,0.329409829059829,4316.5864,Data & AI
Cybersecurity Analyst,Australia,Mid,Bachelor,2023,28986.25,0.23,Security,89,27321,2,High,Low Risk,10.274576858598646,Low Risk,Medium Demand,2,1.0609124515042823,22319.412500000002,Cybersecurity
AI Researcher,India,Entry,Master,2027,12045.69,0.17,Deep Learning,63,13863,1,Medium,Low Risk,9.39646219858881,Low Risk,Medium Demand,1,0.868846653202539,9997.9227,Data & AI
Cybersecurity Analyst,Australia,Entry,Master,2034,23819.76,0.34,Security,82,28338,1,High,Medium Risk,10.078270767291782,Medium Risk,Medium Demand,1,0.8405293059035251,15721.041599999997,Cybersecurity
Software Engineer,Canada,Mid,Bachelor,2028,35168.16,0.48,Java,83,40637,1,High,Medium Risk,10.467896406783536,Medium Risk,High Demand,2,0.8654008563413554,18287.4432,Software Engineering
AI Researcher,UK,Mid,Bachelor,2029,47085.33,0.19,Deep Learning,74,37080,2,High,Low Risk,10.75971676652107,Low Risk,High Demand,2,1.2697966613629623,38139.117300000005,Data & AI
DevOps Engineer,Australia,Senior,PhD,2028,56096.56,0.33,Docker,87,44061,2,High,Medium Risk,10.934829770557613,Medium Risk,High Demand,3,1.2731278652807407,37584.695199999995,Cloud & DevOps
Product Manager,Canada,Senior,PhD,2026,59798.51,0.41,Strategy,81,12222,2,High,Medium Risk,10.998736023240346,Medium Risk,Medium Demand,3,4.892294035834084,35281.12090000001,Business & Analytics
DevOps Engineer,Germany,Mid,Master,2034,44467.73,0.39,Docker,70,14603,1,High,Medium Risk,10.702519036553117,Medium Risk,Medium Demand,2,3.0449007121336624,27125.315300000002,Cloud & DevOps
Data Scientist,USA,Entry,Master,2035,36426.93,0.45,Python,91,30581,1,High,Medium Risk,10.50306361524654,Medium Risk,High Demand,1,1.1911232097312145,20034.811500000003,Data & AI
AI Researcher,UK,Senior,Bachelor,2028,80249.79,0.18,Deep Learning,96,43273,2,High,Low Risk,11.292899424166409,Low Risk,High Demand,3,1.8544574109164855,65804.8278,Data & AI
Cybersecurity Analyst,USA,Senior,Master,2034,71306.06,0.34,Security,82,39815,2,High,Medium Risk,11.174736595778064,Medium Risk,High Demand,3,1.7908895921237693,47061.999599999996,Cybersecurity
Software Engineer,Australia,Senior,Master,2032,57411.27,0.52,Java,81,43326,2,High,Medium Risk,10.95799590449861,Medium Risk,High Demand,3,1.3250691254875713,27557.4096,Software Engineering
Product Manager,Germany,Entry,Master,2030,26783.97,0.45,Strategy,91,48993,1,High,Medium Risk,10.19555885321689,Medium Risk,High Demand,1,0.5466785728864759,14731.183500000001,Business & Analytics
Data Analyst,USA,Entry,Master,2033,22885.87,0.73,SQL,99,26078,1,High,High Risk,10.038274968532942,High Risk,Medium Demand,1,0.8775593389317075,6179.1849,Data & AI
Software Engineer,USA,Mid,PhD,2023,35161.75,0.43,Java,69,29108,1,High,Medium Risk,10.46771412302922,Medium Risk,Medium Demand,2,1.2079339723109692,20042.197500000002,Software Engineering
Cloud Engineer,Australia,Senior,PhD,2031,68195.9,0.41,AWS,76,12621,2,High,Medium Risk,11.130139724722383,Medium Risk,Medium Demand,3,5.402939312311836,40235.581000000006,Cloud & DevOps
ML Engineer,Germany,Entry,Master,2032,32750.55,0.32,Python,85,15245,1,High,Medium Risk,10.396675034815512,Medium Risk,Medium Demand,1,2.1481404958677683,22270.373999999996,Data & AI
Data Analyst,Germany,Mid,Bachelor,2024,18742.37,0.64,SQL,64,2352,0,Medium,High Risk,9.838542015245386,High Risk,Low Demand,2,7.9653081172970674,6747.253199999999,Data & AI
Data Analyst,UK,Senior,PhD,2021,28274.98,0.61,SQL,81,20390,1,High,High Risk,10.249732593645433,High Risk,Medium Demand,3,1.3866401843950762,11027.2422,Data & AI
AI Researcher,Germany,Entry,PhD,2029,34057.23,0.19,Deep Learning,79,20204,2,High,Low Risk,10.435797623839576,Low Risk,Medium Demand,1,1.6855842613214553,27586.356300000003,Data & AI
Cloud Engineer,UK,Senior,Bachelor,2028,69366.92,0.38,AWS,91,2254,2,High,Medium Risk,11.147165375797288,Medium Risk,Low Demand,3,30.761383592017737,43007.490399999995,Cloud & DevOps
Product Manager,India,Entry,Bachelor,2020,9622.51,0.35,Strategy,99,15992,1,Low,Medium Risk,9.17186042438833,Medium Risk,Medium Demand,1,0.6016701056712311,6254.6315,Business & Analytics
Business Analyst,India,Mid,Master,2018,8366.76,0.68,Excel,68,15590,0,Low,High Risk,9.032021991768032,High Risk,Medium Demand,2,0.5366403694439099,2677.3632,Business & Analytics
ML Engineer,Germany,Mid,Master,2020,36148.9,0.2,Python,72,41657,2,High,Low Risk,10.495401798354928,Low Risk,High Demand,2,0.8677540928513131,28919.120000000003,Data & AI
Data Scientist,India,Entry,Bachelor,2015,6878.71,0.25,Python,68,25681,1,Low,Low Risk,8.836186413347066,Low Risk,Medium Demand,1,0.2678416789969629,5159.0325,Data & AI
DevOps Engineer,Germany,Mid,PhD,2031,40266.05,0.36,Docker,81,31239,2,High,Medium Risk,10.603263961127936,Medium Risk,High Demand,2,1.2889260563380283,25770.272,Cloud & DevOps
Product Manager,Germany,Senior,Bachelor,2026,54804.11,0.41,Strategy,80,46783,2,High,Medium Risk,10.911520470123747,Medium Risk,High Demand,3,1.1714284798221615,32334.424900000005,Business & Analytics
Software Engineer,India,Senior,Master,2020,15215.76,0.4,Java,96,40962,1,Medium,Medium Risk,9.630087011790117,Medium Risk,High Demand,3,0.37145130971852647,9129.456,Software Engineering
Cloud Engineer,UK,Mid,Bachelor,2015,29932.49,0.25,AWS,65,10653,1,High,Low Risk,10.306699791505919,Low Risk,Medium Demand,2,2.8095072273324573,22449.3675,Cloud & DevOps
Product Manager,Canada,Senior,Bachelor,2025,56134.92,0.4,Strategy,88,35787,2,High,Medium Risk,10.935513357756031,Medium Risk,High Demand,3,1.5685402928355874,33680.952,Business & Analytics
Business Analyst,Canada,Entry,Master,2035,22144.86,0.85,Excel,68,12769,0,High,High Risk,10.005360694368473,High Risk,Medium Demand,1,1.734131558339859,3321.7290000000007,Business & Analytics
Product Manager,USA,Senior,Bachelor,2015,55575.77,0.3,Strategy,63,38637,2,High,Medium Risk,10.925502593887114,Medium Risk,High Demand,3,1.4383707748848282,38903.039,Business & Analytics
Software Engineer,Germany,Entry,Bachelor,2035,24812.01,0.55,Java,75,4655,1,High,Medium Risk,10.119083089123718,Medium Risk,Low Demand,1,5.329039948453608,11165.404499999999,Software Engineering
AI Researcher,Germany,Senior,Bachelor,2019,53876.22,0.09,Deep Learning,97,3492,2,High,Low Risk,10.894444472161256,Low Risk,Low Demand,3,15.424053821929574,49027.3602,Data & AI
Product Manager,Canada,Mid,Master,2032,49001.56,0.47,Strategy,78,13304,1,High,Medium Risk,10.799607413320679,Medium Risk,Medium Demand,2,3.682943254415633,25970.8268,Business & Analytics
Cybersecurity Analyst,Canada,Senior,PhD,2029,48922.36,0.29,Security,71,42542,2,High,Low Risk,10.7979898306653,Low Risk,High Demand,3,1.1499508732341397,34734.8756,Cybersecurity
Business Analyst,USA,Senior,Master,2016,35514.16,0.66,Excel,62,38424,1,High,High Risk,10.477686769174161,High Risk,High Demand,3,0.92424619388419,12074.8144,Business & Analytics
AI Researcher,USA,Entry,Master,2023,40448.19,0.13,Deep Learning,87,22178,2,High,Low Risk,10.607777174884736,Low Risk,Medium Demand,1,1.823715676991749,35189.9253,Data & AI
AI Researcher,USA,Mid,Bachelor,2022,52688.39,0.12,Deep Learning,70,48857,2,High,Low Risk,10.872150406653736,Low Risk,High Demand,2,1.0783984199107617,46365.7832,Data & AI
Business Analyst,USA,Entry,Master,2033,26156.23,0.83,Excel,68,8346,0,High,High Risk,10.17184268203599,High Risk,Low Demand,1,3.1336084820893735,4446.559100000001,Business & Analytics
Data Scientist,Australia,Senior,Master,2024,52656.46,0.34,Python,99,18511,2,High,Medium Risk,10.871544207091484,Medium Risk,Medium Demand,3,2.8444500864304234,34753.2636,Data & AI
Cybersecurity Analyst,India,Mid,PhD,2029,11564.66,0.29,Security,75,12851,1,Medium,Low Risk,9.355709175184526,Low Risk,Medium Demand,2,0.899833488951136,8210.908599999999,Cybersecurity
Data Scientist,Australia,Senior,PhD,2027,53525.92,0.37,Python,63,2178,1,High,Medium Risk,10.887921301539967,Medium Risk,Low Demand,3,24.56444240477283,33721.3296,Data & AI
Software Engineer,Canada,Senior,Master,2028,44832.49,0.48,Java,96,20148,2,High,Medium Risk,10.710688378770081,Medium Risk,Medium Demand,3,2.225047893195692,23312.8948,Software Engineering
ML Engineer,USA,Mid,Master,2030,65676.49,0.3,Python,99,11140,2,High,Medium Risk,11.092496301772593,Medium Risk,Medium Demand,2,5.895026478772103,45973.543,Data & AI
Cybersecurity Analyst,USA,Senior,Master,2023,51389.35,0.23,Security,70,23962,2,High,Low Risk,10.847186231531113,Low Risk,Medium Demand,3,2.144529065642866,39569.7995,Cybersecurity
Cloud Engineer,Canada,Mid,Master,2018,31573.38,0.28,AWS,69,11551,1,High,Low Risk,10.360069639489172,Low Risk,Medium Demand,2,2.7331527008310252,22732.833599999998,Cloud & DevOps
DevOps Engineer,India,Mid,PhD,2030,14602.06,0.35,Docker,84,5320,1,Medium,Medium Risk,9.58891789363375,Medium Risk,Low Demand,2,2.744232287164067,9491.339,Cloud & DevOps
Cybersecurity Analyst,USA,Mid,Bachelor,2030,46947.45,0.3,Security,92,9664,2,High,Medium Risk,10.756784170062357,Medium Risk,Low Demand,2,4.857470253491981,32863.215,Cybersecurity
DevOps Engineer,Germany,Entry,PhD,2017,20829.52,0.22,Docker,68,11714,1,High,Low Risk,9.944126490302517,Low Risk,Medium Demand,1,1.7780213401621852,16247.0256,Cloud & DevOps
Cybersecurity Analyst,USA,Senior,PhD,2034,64020.7,0.34,Security,68,21845,2,High,Medium Risk,11.066961747547177,Medium Risk,Medium Demand,3,2.9305456376453356,42253.66199999999,Cybersecurity
DevOps Engineer,Canada,Mid,Bachelor,2028,36329.35,0.33,Docker,75,23028,1,High,Medium Risk,10.50038123350551,Medium Risk,Medium Demand,2,1.5775478744192104,24340.664499999995,Cloud & DevOps
Software Engineer,Australia,Mid,PhD,2033,35016.83,0.53,Java,80,42078,1,High,Medium Risk,10.463584082039661,Medium Risk,High Demand,2,0.8321687777751373,16457.9101,Software Engineering
ML Engineer,USA,Senior,Bachelor,2019,70093.28,0.19,Python,63,22321,2,High,Low Risk,11.157582205374744,Low Risk,Medium Demand,3,3.1400985574769287,56775.556800000006,Data & AI
Software Engineer,Australia,Entry,PhD,2033,24426.27,0.53,Java,68,43162,1,High,Medium Risk,10.103414471465078,Medium Risk,High Demand,1,0.5659076060514793,11480.3469,Software Engineering
DevOps Engineer,India,Entry,Master,2033,11302.66,0.38,Docker,77,33137,1,Medium,Medium Risk,9.332793375228704,Medium Risk,High Demand,1,0.34107852012794976,7007.6492,Cloud & DevOps
Data Analyst,USA,Mid,PhD,2018,24350.65,0.58,SQL,74,37746,1,High,Medium Risk,10.100313822199631,Medium Risk,High Demand,2,0.6451015974779453,10227.273000000001,Data & AI
Software Engineer,India,Senior,PhD,2015,14443.41,0.35,Java,96,23369,1,Medium,Medium Risk,9.57799353415238,Medium Risk,Medium Demand,3,0.6180320924261874,9388.2165,Software Engineering
Cybersecurity Analyst,Australia,Mid,PhD,2023,26657.43,0.23,Security,77,48119,2,High,Low Risk,10.190823189986233,Low Risk,High Demand,2,0.5539781795511222,20526.221100000002,Cybersecurity
Cloud Engineer,UK,Mid,Master,2017,31716.67,0.27,AWS,78,45308,2,High,Low Risk,10.364597689153396,Low Risk,High Demand,2,0.7000081661480059,23153.1691,Cloud & DevOps
Cloud Engineer,Australia,Mid,Bachelor,2029,42308.44,0.39,AWS,83,4606,1,High,Medium Risk,10.652741872318229,Medium Risk,Low Demand,2,9.183512046885175,25808.148400000002,Cloud & DevOps
AI Researcher,UK,Entry,Master,2025,33978.91,0.15,Deep Learning,61,15388,1,High,Low Risk,10.433495317018663,Low Risk,Medium Demand,1,2.20799987003704,28882.073500000002,Data & AI
AI Researcher,Canada,Senior,Bachelor,2033,75366.73,0.23,Deep Learning,68,36193,2,High,Low Risk,11.230121209933733,Low Risk,High Demand,3,2.0822989998342267,58032.382099999995,Data & AI
Data Scientist,USA,Mid,PhD,2024,45797.28,0.34,Python,87,32254,2,High,Medium Risk,10.731979979692413,Medium Risk,High Demand,2,1.4198505658037512,30226.204799999996,Data & AI
Cloud Engineer,UK,Senior,Master,2030,68785.96,0.4,AWS,73,12106,2,High,Medium Risk,11.138754933328926,Medium Risk,Medium Demand,3,5.6815032625753705,41271.576,Cloud & DevOps
Business Analyst,UK,Mid,Master,2028,25214.7,0.78,Excel,72,12207,0,High,High Risk,10.135182436760095,High Risk,Medium Demand,2,2.0654243119266056,5547.2339999999995,Business & Analytics
AI Researcher,UK,Mid,Master,2027,51246.56,0.17,Deep Learning,93,7844,2,High,Low Risk,10.844403772796657,Low Risk,Low Demand,2,6.532384958572338,42534.644799999995,Data & AI
Data Analyst,Canada,Mid,Bachelor,2015,15114.58,0.55,SQL,68,37224,1,Medium,Medium Risk,9.623415119860905,Medium Risk,High Demand,2,0.40603304231027537,6801.561,Data & AI
DevOps Engineer,Australia,Senior,Master,2035,65499.12,0.4,Docker,75,14144,2,High,Medium Risk,11.089791986418588,Medium Risk,Medium Demand,3,4.6305493107104985,39299.472,Cloud & DevOps
ML Engineer,Canada,Mid,Master,2025,44085.22,0.25,Python,97,39419,2,High,Low Risk,10.693879857868207,Low Risk,High Demand,2,1.1183465246067985,33063.915,Data & AI
Cloud Engineer,India,Entry,Master,2026,10994.58,0.36,AWS,76,32773,1,Medium,Medium Risk,9.305157703077809,Medium Risk,High Demand,1,0.33546652834563984,7036.5312,Cloud & DevOps
Data Analyst,Germany,Senior,PhD,2032,33893.15,0.72,SQL,88,38745,1,High,High Risk,10.430968208053924,High Risk,High Demand,3,0.874752232488515,9490.082000000002,Data & AI
DevOps Engineer,UK,Senior,Bachelor,2033,62609.15,0.38,Docker,67,22325,2,High,Medium Risk,11.044666712541147,Medium Risk,Medium Demand,3,2.8043155961659054,38817.673,Cloud & DevOps
DevOps Engineer,Canada,Mid,Bachelor,2029,35855.1,0.34,Docker,69,11567,1,High,Medium Risk,10.487241095324082,Medium Risk,Medium Demand,2,3.099507261410788,23664.365999999995,Cloud & DevOps
Cloud Engineer,Germany,Senior,Master,2019,44312.49,0.29,AWS,85,5349,2,High,Low Risk,10.6990218576045,Low Risk,Low Demand,3,8.282708411214953,31461.867899999997,Cloud & DevOps
ML Engineer,USA,Mid,Bachelor,2032,60126.9,0.32,Python,91,5946,2,High,Medium Risk,11.004212607740367,Medium Risk,Low Demand,2,10.110459054985707,40886.291999999994,Data & AI
Cloud Engineer,Australia,Entry,Master,2034,31302.0,0.44,AWS,61,49757,1,High,Medium Risk,10.351437272250447,Medium Risk,High Demand,1,0.6290847702881949,17529.120000000003,Cloud & DevOps
ML Engineer,Canada,Senior,Master,2022,61790.81,0.22,Python,92,22350,2,High,Low Risk,11.031509926886404,Low Risk,Medium Demand,3,2.7645657912397654,48196.8318,Data & AI
DevOps Engineer,UK,Senior,Master,2016,46035.37,0.21,Docker,60,33895,2,High,Low Risk,10.737165293052524,Low Risk,High Demand,3,1.35813576823224,36367.9423,Cloud & DevOps
Data Analyst,UK,Mid,Bachelor,2024,19898.17,0.64,SQL,76,15392,0,Medium,High Risk,9.898383046685026,High Risk,Medium Demand,2,1.2926765412849996,7163.341199999999,Data & AI
AI Researcher,UK,Entry,PhD,2016,26726.97,0.06,Deep Learning,79,25238,2,High,Low Risk,10.19342844692769,Low Risk,Medium Demand,1,1.0589551883989066,25123.3518,Data & AI
